title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
[feature] Initial release of Yolo v3 node,2018-04-09T04:53:55Z,721,7,answered,"```
./deviceQuery Starting...

 CUDA Device Query (Runtime API) version (CUDART static linking)

Detected 1 CUDA Capable device(s)

Device 0: ""GeForce GTX TITAN Black""
  CUDA Driver Version / Runtime Version          9.1 / 8.0
  CUDA Capability Major/Minor version number:    3.5
  Total amount of global memory:                 6075 MBytes (6369771520 bytes)
  (15) Multiprocessors, (192) CUDA Cores/MP:     2880 CUDA Cores
  GPU Max Clock rate:                            980 MHz (0.98 GHz)
  Memory Clock rate:                             3500 Mhz
  Memory Bus Width:                              384-bit
  L2 Cache Size:                                 1572864 bytes
  Maximum Texture Dimension Size (x,y,z)         1D=(65536), 2D=(65536, 65536), 3D=(4096, 4096, 4096)
  Maximum Layered 1D Texture Size, (num) layers  1D=(16384), 2048 layers
  Maximum Layered 2D Texture Size, (num) layers  2D=(16384, 16384), 2048 layers
  Total amount of constant memory:               65536 bytes
  Total amount of shared memory per block:       49152 bytes
  Total number of registers available per block: 65536
  Warp size:                                     32
  Maximum number of threads per multiprocessor:  2048
  Maximum number of threads per block:           1024
  Max dimension size of a thread block (x,y,z): (1024, 1024, 64)
  Max dimension size of a grid size    (x,y,z): (2147483647, 65535, 65535)
  Maximum memory pitch:                          2147483647 bytes
  Texture alignment:                             512 bytes
  Concurrent copy and kernel execution:          Yes with 1 copy engine(s)
  Run time limit on kernels:                     Yes
  Integrated GPU sharing Host Memory:            No
  Support host page-locked memory mapping:       Yes
  Alignment requirement for Surfaces:            Yes
  Device has ECC support:                        Disabled
  Device supports Unified Addressing (UVA):      Yes
  Device PCI Domain ID / Bus ID / location ID:   0 / 1 / 0
  Compute Mode:
     < Default (multiple host threads can use ::cudaSetDevice() with device simultaneously) >

deviceQuery, CUDA Driver = CUDART, CUDA Driver Version = 9.1, CUDA Runtime Version = 8.0, NumDevs = 1, Device0 = GeForce GTX TITAN Black
Result = PASS
```",kitsukawa
[feature] Initial release of Yolo v3 node,2018-04-09T04:55:12Z,721,8,questioned,can you please show the error log after launching the node?,amc-nu
[feature] Initial release of Yolo v3 node,2018-04-09T04:56:28Z,721,9,answered,"```
['roslaunch', 'yolo3_detector', 'yolo3.launch', 'score_threshold:=0.5', 'nms_threshold:=0.45', 'image_src:=/image_raw', 'network_definition_file:=/home/kitsukawa/Autoware/ros/src/computing/perception/detection/packages/yolo3_detector/darknet/cfg/yolov3.cfg', 'pretrained_model_file:=/home/kitsukawa/Autoware/ros/src/computing/perception/detection/packages/yolo3_detector/darknet/data/yolov3.weights', 'gpu_device_id:=0', 'camera_id:=']
pid=9701
sched policy=OTHER prio=0
... logging to /home/kitsukawa/.ros/log/37bcbb22-3bae-11e8-9cb3-d0509946b845/roslaunch-lab-9701.log
Checking log directory for disk usage. This may take awhile.
Press Ctrl-C to interrupt
Done checking log file disk usage. Usage is <1GB.

started roslaunch server http://lab:49728/

SUMMARY
========

PARAMETERS
* /rosdistro: indigo
* /rosversion: 1.11.21
* /yolo3_detector/gpu_device_id: 0
* /yolo3_detector/image_raw_node: //image_raw
* /yolo3_detector/network_definition_file: /home/kitsukawa/A...
* /yolo3_detector/nms_threshold: 0.45
* /yolo3_detector/pretrained_model_file: /home/kitsukawa/A...
* /yolo3_detector/score_threshold: 0.5

NODES
/
yolo3_detector (yolo3_detector/yolo3_detector)

ROS_MASTER_URI=http://localhost:11311

core service [/rosout] found
layer     filters    size              input                output
0 CUDA Error: unknown error: Permission denied
[ INFO] [1523249751.328316972]: Setting image node to //image_raw
[ INFO] [1523249751.328619999]: Network Definition File (Config): /home/kitsukawa/Autoware/ros/src/computing/perception/detection/packages/yolo3_detector/darknet/cfg/yolov3.cfg
[ INFO] [1523249751.328973700]: Pretrained Model File (Weights): /home/kitsukawa/Autoware/ros/src/computing/perception/detection/packages/yolo3_detector/darknet/data/yolov3.weights
[ INFO] [1523249751.329615928]: [yolo3_detector] score_threshold: 0.500000
[ INFO] [1523249751.330281136]: [yolo3_detector] nms_threshold: 0.450000
[ INFO] [1523249751.330293774]: Initializing Yolo3 on Darknet...
CUDA Error: unknown error
[yolo3_detector-1] process has died [pid 9758, exit code 255, cmd /home/kitsukawa/Autoware/ros/devel/lib/yolo3_detector/yolo3_detector __name:=yolo3_detector __log:=/home/kitsukawa/.ros/log/37bcbb22-3bae-11e8-9cb3-d0509946b845/yolo3_detector-1.log].
log file: /home/kitsukawa/.ros/log/37bcbb22-3bae-11e8-9cb3-d0509946b845/yolo3_detector-1*.log
process[yolo3_detector-1]: started with pid [9758]
all processes on machine have died, roslaunch will exit
shutting down processing monitor...
... shutting down processing monitor complete
done
```",kitsukawa
[feature] Initial release of Yolo v3 node,2018-05-31T04:11:17Z,721,10,answered,"@kitsukawa  @amc-nu   launching the node, the error CUDA Error: unknown error: Permission denied occurs. Do you know the solution for this?I still have this problem, in the latest version of 1.7.0.",Mor-harry
handles the blinkers for autoware_command_bridge,2018-04-05T01:10:16Z,731,,,,
[Feature] velocity re-planning tool for waypoints.csv,2018-04-20T11:46:11Z,732,1,questioned,Revert and clang-format again.,yn-mrse
[Feature] velocity re-planning tool for waypoints.csv,2018-05-09T06:45:25Z,732,2,answered,"@yn-mrse I fixed some bugs, so please test and do the following tasks before merging.
- [x] Test this repeatability, I saw different results when reloading generated csv.
- [x] Rename ""filter"" -> ""replan"", more suitable naming.
- [x] Create README.md, especially for describing your algorithms.",aohsato
[Feature] velocity re-planning tool for waypoints.csv,2018-05-11T07:03:33Z,732,3,answered,What tasks remain for merge?,yk-fujii
[Feature] velocity re-planning tool for waypoints.csv,2018-05-11T11:58:21Z,732,4,questioned,@yk-fujii Only one task remains. It is to create README.,yn-mrse
[Feature] velocity re-planning tool for waypoints.csv,2018-05-11T19:12:57Z,732,5,questioned,Fixed all task!,yn-mrse
[Feature] velocity re-planning tool for waypoints.csv,2018-05-14T02:29:35Z,732,6,answered,Great!,yk-fujii
LogieeRvizModel,2018-04-04T05:38:59Z,738,1,answered,@minichair Great. Please reduce this model size to some MBs by downsampling.,aohsato
LogieeRvizModel,2018-04-04T08:04:19Z,738,2,answered,"@amc-nu Btw, what downsampling method do you suggest? We know blender like this.
https://blender.stackexchange.com/questions/5542/how-do-i-decimate-part-of-a-mesh
http://slis.tsukuba.ac.jp/~fujisawa.makoto.fu/lecture/iml/text/blender.html",aohsato
LogieeRvizModel,2018-04-04T08:07:39Z,738,3,answered,"What I do is recreate the model, it is usually faster than trying to downsample or remove parts from the original model. This one includes many unnecessary objects in it (screws, springs, etc..)",amc-nu
LogieeRvizModel,2018-04-04T08:24:46Z,738,4,answered,"@amc-nu Nice, we'll try. And what is launch file? We need dae/urdf only, right?",aohsato
LogieeRvizModel,2018-04-04T08:26:32Z,738,5,answered,"@aohsato Please check 
https://github.com/CPFL/Autoware/pull/982/files
https://github.com/CPFL/Autoware/pull/902/files
for some examples.",amc-nu
LogieeRvizModel,2018-04-04T08:27:52Z,738,6,answered,"@amc-nu Cool, thx.",aohsato
LogieeRvizModel,2018-04-04T08:58:15Z,738,7,answered,@amc-nu thanks. I added launch file.,YamatoAndo
LogieeRvizModel,2019-03-15T07:53:54Z,738,8,answered,@minichair @YamatoAndo What is the status of this PR?,gbiggs
Fix/pacmod tracking,2018-04-14T00:04:09Z,746,1,answered,tested on the car.,dejanpan
Feature/add vehicle status,2018-04-03T03:47:12Z,747,1,answered,"@yk-fujii good job!
Also want to change the name ""odom_pose"".
How about ""can_odom"", ""can_odometry/odom"", ""vehicle/odom"", etc?",YamatoAndo
Feature/add vehicle status,2018-04-03T07:48:34Z,747,2,questioned,"Thanks @YamatoAndo 
I have changed odom topic name to /vehicle/odom

Please re-review",yk-fujii
Feature/add vehicle status,2018-04-03T08:53:38Z,747,3,answered,"@yk-fujii Thanks.
Btw, how to launch can_odometry?
I think the executable file ""can_odometry"" does not exist.
",YamatoAndo
Feature/add vehicle status,2018-04-09T03:16:57Z,747,4,questioned,"Ahh, I made a mistake! Fixed it!

You need to check the vel_pose_connect and the can2odom on RuntimeManager for launching can_odometry.

@YamatoAndo 
",yk-fujii
Feature/add vehicle status,2018-04-25T01:46:34Z,747,5,questioned,resolved conflict,yk-fujii
Feature/add vehicle status,2018-05-02T06:00:58Z,747,6,questioned,Thanks @YamatoAndo ,yk-fujii
Feature/add vehicle status,2018-06-17T11:57:02Z,747,7,answered,"Hi, @yk-fujii, I'd like to test this newly merged function of yours.
For this, I think I need bag files containing can_info (CAN messages).
I've recorded many bag files which normally include images (from a camera), pointcloud (with a LiDAR) and nmea sentences (by a GNSS); however, they've never had CAN messages yet.
I have my own test vehicle as large as ZMP RoboCar MV2, whose internal communications are all done via CAN.
Would you introduce how to record CAN messages (along with other signals from other sensors)?
FYI, I have the KVASER Leaf as a CAN interface.
Thank you for reading, @yk-fujii :)",wsung1
Feature/add vehicle status,2018-06-18T07:52:42Z,747,8,answered,"Hi, 
You need to convert CAN messages to autoware_msgs::can_info by yourself. Autoware does not have any function for the converting.

If you successfully convert and publish them, you can record the can_info topic.",k0suke-murakami
Feature/add vehicle status,2018-06-18T10:33:53Z,747,9,answered,"Thanks for your reply, @cirpue49 :)
In vehicle_receiver.cpp, can_info topic is being published -
ros::Publisher can_pub = nh.advertise<autoware_msgs::CanInfo>(""can_info"", 100);
It tells the ROS master that a message of type autoware_msgs\CanInfo is being published on the can_info topic.
This is followed by
can_pub.publish(can_msg);
, which is included in getCanValue function.
I'm wondering (in getCanValue function) there is no code written to input some (CAN) values to can_msg, which should be implemented as
can_msg.____ = values;
Instead, there are just
can_msg.header.frame_id = ""/can"";
can_msg.header.stamp = ros::Time::now();
These two are considered very few by comparing with a message of type autoware_msgs\CanInfo; CanInfo.msg contains
Header header
string tm
int32 devmode
int32 drvcontmode
int32 drvoverridemode
int32 drvservo
int32 drivepedal
int32 targetpedalstr
int32 inputpedalstr
float64 targetveloc
float64 speed
int32 driveshift
int32 targetshift
int32 inputshift
int32 strmode
int32 strcontmode
int32 stroverridemode
int32 strservo
int32 targettorque
int32 torque
float64 angle
float64 targetangle
int32 bbrakepress
int32 brakepedal
int32 brtargetpedalstr
int32 brinputpedalstr
float64 battery
int32 voltage
float64 anp
int32 battmaxtemparature
int32 battmintemparature
float64 maxchgcurrent
float64 maxdischgcurrent
float64 sideacc
float64 accellfromp
float64 anglefromp
float64 brakepedalfromp
float64 speedfr
float64 speedfl
float64 speedrr
float64 speedrl
float64 velocfromp2
int32 drvmode
int32 devpedalstrfromp
int32 rpm
float64 velocflfromp
int32 ev_mode
int32 temp
int32 shiftfrmprius
int32 light
int32 gaslevel
int32 door
int32 cluise
Please be more specific on how to input values to can_msg.
I'd appreciate you, @cirpue49!",wsung1
Fix the error that causes new allocated voxel grid corrupted.,2018-04-05T09:06:33Z,756,1,answered,@anhnv3991 Please also merge this into develop branch.,yk-fujii
Fix the error that causes new allocated voxel grid corrupted.,2018-04-09T04:57:03Z,756,2,questioned,"@yk-fujii No need to merge this to develop branch.
When working with incremental update ndt, I already fix this problem. When input new map, by using shared_ptr and reset() pointers to vectors member, old vectors are automatically freed and cannot corrupt new voxel grid.",anhnv3991
Fix the error that causes new allocated voxel grid corrupted.,2018-04-09T06:14:25Z,756,3,answered,"@anhnv3991 
OK.
But, this PR will conflict when merging develop into master as it is.
We need to create a merge commit to resolve the conflicts. Even if you do not modify the code.

```
git checkout develop
git merge master
# Resolve conflicts
```",yk-fujii
[feature] Traffic Light Switch,2018-04-09T08:58:35Z,759,1,answered,I think it's good!,messi49
fix obstacle dtection in velocity set,2018-03-30T02:09:57Z,760,,,,
Fix params and logic for responsible tracking,2018-04-21T02:04:12Z,761,1,answered,we cherry picked these changes into pacmod_apex branch.,dejanpan
[feature] ndt matching safe monitor,2018-04-03T07:51:25Z,762,1,answered,"In `nodes/ndt_matching_monitor/README.md`
* ""Subscribed topics"" and ""Published topics"" titles are incorrect, swap them.

In `nodes/ndt_matching_monitor/ndt_matching_monitor.cpp`
* Perhaps rename `score_threshold_delta` to `score_delta_threshold`. 
* The default value of `score_threshold_delta` (14) is huge even more for a difference (delta), how did you come to that value? From experiments I found a score of under 2 is reasonable, for delta should be even lower.
* In my implementation I kept the average of score values but you are using the score differences `score_delta_`. The instantaneous score difference is prone to simple errors, whereas keeping the average of ""delta"" values (say, over 1 second) is simple to implement and more robust. 
* The combination of  `score_delta_`  and `iteration_count_` as
```c++
if (iteration_count_ < iteration_threshold_warning_ 
    && score_delta_ < score_threshold_delta_)
```

does not warrant accurate NDT error detection. I'm sending several evaluation data over co-sense4 channel for you to see.  
* The `ndt_matching_monitor` should know when to give up: no matter how many times you initialize pose (BTW, `/initialpose` is 2D) NDT won't converge (GNSS denied environment, multipath errors, etc.) `ndt_matching_monitor` should issue some topic telling the vehicle to initiate stop maneuver or the like. However, only the output is the text message `rviz_info_text` in `overlay_info_text_pub_`. Please create some vehicle emergency topic which other programs can see and take action. For instance, publish your `ndt_status_` as a separate topic, adding a corresponding Autoware message type.
",alexandrx
[feature] ndt matching safe monitor,2018-04-06T11:14:09Z,762,2,questioned,"> Subscribed topics"" and ""Published topics"" titles are incorrect, swap them.

You're right there, fixed.

> Perhaps rename score_threshold_delta to score_delta_threshold.

Changed.

> The combination of score_delta_ and iteration_count_ does not warrant accurate NDT error detection.

A statistical analysis indicates that those two features are a good indicator for when NDT is failing.
![image](https://user-images.githubusercontent.com/7009053/38418234-88d5d0d6-39d6-11e8-8e99-d7473f4160fa.png)
![image](https://user-images.githubusercontent.com/7009053/38418313-d0b32b92-39d6-11e8-8090-cce5401c5c43.png)


> The instantaneous score difference is prone to simple errors

Maybe this might be good. I'll evaluate with an averaged delta, instead of an instantaneous check. However, I think that averaging might not detect an accumulated error. I'll test in any case.

> The ndt_matching_monitor should know when to give up: no matter how many times you initialize pose (BTW, /initialpose is 2D) NDT won't converge.

This is already implemented. The monitor won't let NDT to run randomly.

> Please create some vehicle emergency topic which other programs can see and take action.

I agree with this. @yk-fujii what would be bes for you to receive in case of localization warning error (type of message, we can use a standard or a custom one to your needs).

Thanks for your comments",amc-nu
[feature] ndt matching safe monitor,2018-04-09T02:10:05Z,762,3,answered,"@amc-nu 
Tier4 designing autoware monitoring package currently.
But the detailed specification of the message has not been finalized yet.

Since status is included in overlay_text, I think that is enough currently.
When the monitoring node comes out, we will add some messages.",yk-fujii
[feature] ndt matching safe monitor,2018-04-09T02:19:29Z,762,4,questioned,@yk-fujii Thanks for your comment.,amc-nu
[feature] ndt matching safe monitor,2018-05-08T04:31:41Z,762,5,answered,@amc-nu Please solve conflicts.,aohsato
Feature/adi driver,2018-03-24T08:40:35Z,767,1,answered,Also tested on Kinetic ,amc-nu
Fix/pacmod stopline,2018-03-23T01:44:18Z,768,,,,
Feature/remote monitor,2018-03-21T06:26:37Z,769,,,,
Feature/pacmod apex separate objects,2018-04-21T02:00:53Z,770,1,answered,"@aohsato this did not work, so I am closing.",dejanpan
[feature] launch avt camera driver from rtm,2018-03-19T15:19:11Z,771,,,,
